entry_id,code,role
11347,335999,training
11348,335999,validation
11349,335999,examples
11350,335999,validation
11351,335999,test
11352,335999,training
11353,335999,training
11354,335999,test
11355,335999,training
11356,335999,training
11357,335999,validation
11358,335999,examples
11359,335999,examples
11360,335999,examples
11361,335999,test
11362,335999,test
11363,335999,examples
11364,335999,training
11365,335999,training
11366,335999,test
11367,335999,training
11368,335999,training
11369,335999,training
11370,335999,training
11371,335999,training
11372,335999,examples
11373,335999,examples
11374,335999,examples
11375,335999,test
11376,335999,examples
11377,335999,examples
11378,335999,examples
11379,335999,examples
11380,336110,training
11381,336110,test
11382,336110,training
11383,336110,examples
11384,336110,examples
11385,336110,examples
11386,336110,validation
11387,336110,training
11388,336110,examples
11389,336110,training
11390,336110,test
11391,336110,validation
11392,336110,test
11393,336110,examples
11394,336110,examples
11395,336110,validation
11396,336110,training
11397,336110,training
11398,336110,validation
11399,336120,examples
11400,336120,examples
11401,336120,test
11402,336120,training
11403,336120,examples
11404,336120,validation
11405,336120,test
11406,336120,training
11407,336120,validation
11408,336120,training
11409,336120,training
11410,336211,training
11411,336211,training
11412,336211,validation
11413,336211,examples
11414,336211,test
11415,336211,validation
11416,336211,examples
11417,336211,examples
11418,336211,training
11419,336211,examples
11420,336211,test
11421,336211,examples
11422,336211,training
11423,336211,training
11424,336211,examples
11425,336211,test
11426,336211,training
11427,336211,examples
11428,336211,test
11429,336211,validation
11430,336211,training
11431,336211,validation
11432,336211,examples
11433,336211,training
11434,336211,validation
11435,336211,training
11436,336211,examples
11437,336211,training
11438,336211,validation
11439,336212,validation
11440,336212,examples
11441,336212,training
11442,336212,test
11443,336212,training
11444,336212,test
11445,336212,training
11446,336212,examples
11447,336212,training
11448,336212,examples
11449,336212,validation
11450,336213,validation
11451,336213,examples
11452,336213,training
11453,336214,examples
11454,336214,validation
11455,336214,examples
11456,336214,validation
11457,336214,training
11458,336214,examples
11459,336214,training
11460,336214,test
11461,336214,test
11462,336214,validation
11463,336214,training
11464,336214,examples
11465,336214,training
11466,336310,validation
11467,336310,validation
11468,336310,validation
11469,336310,training
11470,336310,validation
11471,336310,test
11472,336310,examples
11473,336310,training
11474,336310,examples
11475,336310,examples
11476,336310,training
11477,336310,examples
11478,336310,examples
11479,336310,examples
11480,336310,training
11481,336310,validation
11482,336310,training
11483,336310,examples
11484,336310,examples
11485,336310,training
11486,336310,test
11487,336310,test
11488,336310,test
11489,336310,training
11490,336310,training
11491,336310,training
11492,336320,training
11493,336320,test
11494,336320,validation
11495,336320,examples
11496,336320,validation
11497,336320,training
11498,336320,test
11499,336320,examples
11500,336320,training
11501,336320,examples
11502,336320,training
11503,336320,validation
11504,336320,examples
11505,336320,test
11506,336320,training
11507,336320,training
11508,336320,training
11509,336320,examples
11510,336320,training
11511,336320,test
11512,336320,validation
11513,336320,training
11514,336320,examples
11515,336320,training
11516,336320,examples
11517,336320,validation
11518,336320,examples
11519,336320,validation
11520,336320,training
11521,336320,examples
11522,336320,test
11523,336330,training
11524,336330,training
11525,336330,test
11526,336330,examples
11527,336330,validation
11528,336330,examples
11529,336330,test
11530,336330,validation
11531,336330,training
11532,336330,examples
11533,336330,training
11534,336340,training
11535,336340,test
11536,336340,validation
11537,336340,validation
11538,336340,training
11539,336340,training
11540,336340,training
11541,336340,training
11542,336340,examples
11543,336340,test
11544,336340,examples
11545,336340,examples
11546,336340,validation
11547,336340,examples
11548,336350,test
11549,336350,examples
11550,336350,test
11551,336350,training
11552,336350,validation
11553,336350,examples
11554,336350,training
11555,336350,examples
11556,336350,examples
11557,336350,training
11558,336350,training
11559,336350,examples
11560,336350,validation
11561,336350,validation
11562,336350,training
11563,336360,validation
11564,336360,training
11565,336360,examples
11566,336360,examples
11567,336360,test
11568,336360,validation
11569,336360,training
11570,336360,examples
11571,336360,training
11572,336360,examples
11573,336360,validation
11574,336360,test
11575,336360,training
11576,336360,training
11577,336370,validation
11578,336370,training
11579,336370,test
11580,336370,validation
11581,336370,training
11582,336370,examples
11583,336370,training
11584,336370,examples
11585,336390,test
11586,336390,validation
11587,336390,test
11588,336390,validation
11589,336390,training
11590,336390,examples
11591,336390,training
11592,336390,examples
11593,336390,training
11594,336390,validation
11595,336390,training
11596,336390,validation
11597,336390,validation
11598,336390,examples
11599,336390,examples
11600,336390,training
11601,336390,test
11602,336390,training
11603,336390,training
11604,336390,examples
11605,336390,training
11606,336390,examples
11607,336390,training
11608,336390,examples
11609,336390,test
11610,336390,examples
11611,336390,validation
11612,336390,training
11613,336390,training
11614,336390,examples
11615,336411,validation
11616,336411,training
11617,336411,examples
11618,336411,validation
11619,336411,examples
11620,336411,validation
11621,336411,training
11622,336411,examples
11623,336411,examples
11624,336411,test
11625,336411,training
11626,336411,training
11627,336411,test
11628,336412,training
11629,336412,test
11630,336412,examples
11631,336412,training
11632,336412,validation
11633,336412,examples
11634,336412,examples
11635,336412,training
11636,336412,validation
11637,336412,training
11638,336412,examples
11639,336412,test
11640,336413,test
11641,336413,examples
11642,336413,training
11643,336413,training
11644,336413,training
11645,336413,test
11646,336413,examples
11647,336413,examples
11648,336413,validation
11649,336413,examples
11650,336413,validation
11651,336413,validation
11652,336413,training
11653,336414,training
11654,336414,training
11655,336414,test
11656,336414,validation
11657,336414,examples
11658,336415,examples
11659,336415,validation
11660,336415,training
11661,336415,test
11662,336419,examples
11663,336419,test
11664,336419,training
11665,336419,validation
11666,336510,training
11667,336510,training
11668,336510,examples
11669,336510,validation
11670,336510,validation
11671,336510,training
11672,336510,validation
11673,336510,training
11674,336510,examples
11675,336510,training
11676,336510,examples
11677,336510,test
11678,336510,examples
11679,336510,examples
11680,336510,test
11681,336510,training
11682,336510,test
11683,336611,training
11684,336611,training
11685,336611,examples
11686,336611,examples
11687,336611,training
11688,336611,training
11689,336611,validation
11690,336611,validation
11691,336611,examples
11692,336611,validation
11693,336611,training
11694,336611,examples
11695,336611,examples
11696,336611,test
11697,336611,training
11698,336611,training
11699,336611,test
11700,336611,training
11701,336611,test
11702,336611,validation
11703,336611,examples
11704,336611,examples
11705,336611,test
11706,336611,examples
11707,336611,training
11708,336611,validation
11709,336612,examples
11710,336612,examples
11711,336612,examples
11712,336612,training
11713,336612,training
11714,336612,validation
11715,336612,validation
11716,336612,examples
11717,336612,training
11718,336612,training
11719,336612,training
11720,336612,examples
11721,336612,test
11722,336612,validation
11723,336612,examples
11724,336612,test
11725,336612,validation
11726,336612,test
11727,336612,training
11728,336991,test
11729,336991,training
11730,336991,examples
11731,336991,examples
11732,336991,training
11733,336991,validation
11734,336991,training
11735,336992,training
11736,336992,examples
11737,336992,validation
11738,336999,examples
11739,336999,training
11740,336999,training
11741,336999,examples
11742,336999,validation
11743,336999,examples
11744,336999,test
11745,336999,training
11746,336999,training
11747,336999,test
11748,336999,validation
11749,337110,training
11750,337110,examples
11751,337110,validation
11752,337110,validation
11753,337110,examples
11754,337110,training
11755,337110,test
11756,337110,training
11757,337110,examples
11758,337110,training
11759,337121,training
11760,337121,validation
11761,337121,examples
11762,337121,test
11763,337121,examples
11764,337121,examples
11765,337121,validation
11766,337121,examples
11767,337121,validation
11768,337121,training
11769,337121,training
11770,337121,examples
11771,337121,training
11772,337121,test
11773,337121,training
11774,337121,validation
11775,337121,examples
11776,337121,training
11777,337121,test
11778,337121,training
11779,337121,examples
